frame,time_sec,bright,contrast,sharp,coeff_cut
369,29.52,111.67986297607422,43.47016143798828,27.747646848342978,37.877269965277776
370,29.6,111.71199798583984,43.44300079345703,27.757973848679143,57.16897569444444
371,29.68,111.67813110351562,43.40239715576172,27.746384969181562,34.27969184027778
372,29.76,111.73046112060547,43.388545989990234,27.77393132862914,58.45397569444444
373,29.84,111.6854476928711,43.327301025390625,27.783156397649147,37.84274739583333
374,29.92,111.67626953125,43.27976608276367,27.71250662787805,60.03973958333333
375,30.0,111.602294921875,43.2528190612793,27.713203050388067,41.974032118055554
376,30.08,111.67147827148438,43.2376708984375,27.11272697816854,91.26740885416666
377,30.16,111.72358703613281,43.260459899902344,26.76997872173345,110.2481640625
378,30.24,111.73448181152344,43.21336364746094,26.646514453216902,100.20379774305556
379,30.32,111.69197845458984,43.14543914794922,26.625521527660887,85.33842013888889
380,30.4,111.65803527832031,43.09667205810547,26.62882342327499,82.71877170138889
381,30.48,111.64785766601562,43.09611892700195,26.628817427280023,70.94465711805556
382,30.56,111.71165466308594,43.17043685913086,26.576446130932503,80.76805989583333
383,30.64,111.75711059570312,43.21670150756836,26.55733869492611,69.20307291666667
384,30.72,111.84329986572266,43.30036926269531,26.56346836241944,240.99924913194445
385,30.8,111.8260726928711,43.29851531982422,26.664863260683067,62.14075086805556
386,30.88,111.80268859863281,43.26826095581055,26.638158065737073,33.62534288194444
387,30.96,111.80072021484375,43.32175827026367,26.57248360100658,33.424587673611114
388,31.04,111.8506088256836,43.37416458129883,26.622407012674213,41.88758680555556
389,31.12,111.83940887451172,43.419212341308594,26.61042522964971,29.689557291666667
390,31.2,111.84060668945312,43.432621002197266,26.65560085025148,37.836315104166665
391,31.28,111.78063201904297,43.42670822143555,26.79173246802636,23.173198784722224
392,31.36,111.81387329101562,43.434669494628906,26.651868639707427,37.80709201388889
393,31.44,111.78609466552734,43.444000244140625,26.71641028662563,29.27794704861111
394,31.52,111.8579330444336,43.5714225769043,26.608807380611893,40.71822916666667
395,31.6,111.86617279052734,43.55851364135742,26.553682837050932,28.582013888888888
396,31.68,111.87606048583984,43.53923416137695,26.5390876251237,38.64591145833333
397,31.76,111.82611083984375,43.49625778198242,26.526510307321875,28.396922743055555
398,31.84,111.7441177368164,43.41226577758789,26.546245510682546,41.44161892361111
399,31.92,111.72293090820312,43.38478469848633,26.569734413828083,32.20150173611111
400,32.0,111.71100616455078,43.31221389770508,26.563849267541986,45.94471788194444
401,32.08,111.70425415039062,43.303009033203125,26.600030001385186,38.23306857638889
402,32.16,111.77342224121094,43.38003921508789,26.67887413060011,47.2580078125
403,32.24,111.79576110839844,43.405704498291016,26.638510387556693,39.44743489583333
404,32.32,111.84530639648438,43.44404983520508,26.6203803557672,48.05373263888889
405,32.4,111.81642150878906,43.41565704345703,26.61113019779293,34.70140625
406,32.48,111.7830810546875,43.38523483276367,26.678112363005944,44.8905078125
407,32.56,111.78343963623047,43.42528533935547,26.625462542008197,37.64024739583333
408,32.64,111.80682373046875,43.45869827270508,26.60770164001633,44.35004340277778
409,32.72,111.81986236572266,43.47620391845703,26.67214391457636,36.660755208333335
410,32.8,111.80699920654297,43.408817291259766,26.641643526166234,42.74017361111112
411,32.88,111.81737518310547,43.43181610107422,26.6370706257086,35.30008680555556
412,32.96,111.7957992553711,43.41404724121094,26.652572455316413,45.13351996527778
413,33.04,111.77970123291016,43.41587448120117,26.606694515860152,36.751987847222225
414,33.12,111.7655029296875,43.38536071777344,26.690941684575712,42.248606770833334
415,33.2,111.73263549804688,43.34059524536133,26.511179312534864,38.85922309027778
416,33.28,111.72798919677734,43.317562103271484,26.522974277586464,47.584110243055555
417,33.36,111.6389389038086,43.30016326904297,26.69997861485219,39.691644965277774
418,33.44,111.5517349243164,43.246849060058594,26.57078233966996,47.421467013888886
419,33.52,111.51641845703125,43.21517562866211,26.64600177657068,41.59761284722222
420,33.6,111.51946258544922,43.244895935058594,26.700972946499732,47.26345920138889
421,33.68,111.55321502685547,43.247398376464844,26.51420072691764,45.07644965277778
422,33.76,111.62594604492188,43.29146957397461,26.528841355977228,48.892834201388894
423,33.84,121.73528289794922,48.56940841674805,26.59364908442268,424.26490451388884
424,33.92,121.25386047363281,47.866580963134766,25.457334090494548,368.3838064236111
425,34.0,118.98527526855469,48.441017150878906,24.989545816361606,366.21569444444447
426,34.08,117.40306091308594,49.347354888916016,24.68150322598916,365.00683159722223
427,34.16,116.16223907470703,49.41387176513672,23.270496576297877,369.8008376736111
428,34.24,115.4444808959961,49.543365478515625,23.14289844713661,363.29856336805557
429,34.32,114.67300415039062,49.6020622253418,24.423642218491214,357.83313368055553
430,34.4,113.97396087646484,49.21623611450195,23.188153245447268,359.8768836805555
431,34.48,113.48514556884766,49.21675491333008,23.070924645531807,357.9668229166667
432,34.56,112.49887084960938,49.56128692626953,24.682983190164734,354.5136848958333
433,34.64,112.24081420898438,49.48667526245117,24.5041444057032,357.95572482638886
434,34.72,112.04149627685547,49.24563980102539,24.262302943904807,354.5018142361111
435,34.8,111.59857940673828,49.154361724853516,24.081202512505527,353.21645399305555
436,34.88,111.23323059082031,48.96188735961914,22.947810049997088,355.76171006944446
437,34.96,111.37390899658203,48.859256744384766,22.83912000168962,354.45049479166664
438,35.04,111.37000274658203,48.96967315673828,23.60604763406386,346.7302690972222
439,35.12,111.5201416015625,49.19910430908203,23.592850772634765,350.81278645833333
440,35.2,110.46932983398438,49.66053771972656,23.67253120499675,346.35411458333334
441,35.28,109.54390716552734,49.98358917236328,23.865514123742734,345.2868315972222
442,35.36,108.84156036376953,50.338356018066406,23.78585464619676,345.8782552083333
443,35.44,108.8086929321289,50.26616287231445,24.06520859811332,349.9864322916667
444,35.52,108.69511413574219,50.128883361816406,24.621954835500656,347.5502951388889
445,35.6,108.16616821289062,50.092830657958984,25.0967670955495,346.19418402777774
446,35.68,106.87129974365234,50.23522186279297,24.939934805247113,347.5976996527778
447,35.76,105.01506042480469,50.648136138916016,24.750807773981265,344.5708376736111
448,35.84,103.69401550292969,50.90887451171875,24.593248372012233,341.36611545138885
449,35.92,102.15180206298828,51.20313262939453,24.31412890337322,344.88844618055555
450,36.0,101.20060729980469,51.29939651489258,23.77859946916757,348.4805164930556
451,36.08,100.61189270019531,51.650543212890625,23.77876800796454,341.13157552083334
452,36.16,88.67347717285156,53.58179473876953,18.28128854186047,327.3103342013889
453,36.24,89.11143493652344,53.44663619995117,18.29250214507239,347.28822916666667
454,36.32,90.12385559082031,53.671958923339844,18.05662852044817,365.5224001736111
455,36.4,90.14269256591797,53.706459045410156,18.312908154381592,343.4263454861111
456,36.48,89.41506958007812,53.509132385253906,17.945020190313937,328.4554166666667
457,36.56,88.2847900390625,53.29505920410156,17.70646957742215,331.59773437499996
458,36.64,88.24024200439453,53.023807525634766,16.803744928996643,350.92127170138883
459,36.72,89.49515533447266,53.243614196777344,16.66787165039433,376.4404079861111
460,36.8,91.3807144165039,53.568336486816406,16.684401466938883,353.77092013888887
461,36.88,93.18598937988281,52.60067367553711,16.729619884384125,352.6212326388889
462,36.96,94.13919067382812,52.224185943603516,16.68657027488248,352.0766362847222
463,37.04,94.68738555908203,52.178627014160156,16.429104582742614,361.9248307291667
464,37.12,146.3577117919922,35.20616149902344,11.271372209158638,580.5236284722222
465,37.2,251.13623046875,5.619365692138672,4.831963706805846,448.8187065972222
466,37.28,155.82345581054688,28.363130569458008,17.045300905124847,302.227890625
467,37.36,109.4080581665039,42.52541732788086,25.94554429746064,148.33997829861113
468,37.44,109.33619689941406,42.52862548828125,26.008933323157095,106.32086805555556
469,37.52,109.39236450195312,42.5531005859375,26.07246090507704,150.00923177083334
470,37.6,109.39765930175781,42.55973434448242,26.02963577820378,55.79631510416666
471,37.68,109.4164047241211,42.56685256958008,26.030082151205406,39.57283854166667
472,37.76,109.30802154541016,42.556827545166016,26.04887529447121,33.347569444444446
473,37.84,109.35565185546875,42.575931549072266,26.09424666232659,61.24078125
474,37.92,109.3071517944336,42.56285858154297,26.026628603907053,28.680316840277776
475,38.0,109.3692398071289,42.57387924194336,26.038038206199197,66.71430555555555
476,38.08,109.40666961669922,42.57769775390625,26.012286631240855,64.52266059027778
477,38.16,109.40911102294922,42.59144592285156,26.07238107303218,32.45299479166667
478,38.24,109.41522216796875,42.58182907104492,26.016075205998682,29.383893229166667
479,38.32,109.44384765625,42.58872985839844,26.055023229160767,45.54732638888889
480,38.4,109.35565948486328,42.57636642456055,26.10287061642772,40.438138020833335
481,38.48,109.40001678466797,42.5887565612793,26.14110898551846,70.06042534722222
482,38.56,109.34210205078125,42.56510543823242,26.115180149229076,32.37217447916667
483,38.64,109.3756103515625,42.574798583984375,26.189339719953956,61.145473090277775
484,38.72,109.34661102294922,42.57234191894531,26.100139528677744,39.92259114583334
485,38.8,109.37574005126953,42.56171798706055,26.076845788175916,59.399700520833335
486,38.88,109.32917022705078,42.5531120300293,26.20387776491719,36.67592013888889
487,38.96,109.36125183105469,42.55192184448242,26.198665908526163,59.99984809027778
488,39.04,109.33039093017578,42.52473068237305,26.176336216728107,36.20651041666667
489,39.12,109.36103820800781,42.51441955566406,26.135899535492673,56.94958333333333
490,39.2,109.3130111694336,42.499786376953125,26.20206719102738,36.3541796875
491,39.28,109.33612823486328,42.4803581237793,26.16874889599948,57.921315104166666
492,39.36,109.30816650390625,42.46614456176758,26.165969699336653,39.093715277777775
493,39.44,109.32706451416016,42.44685745239258,26.179066242588547,61.28253906250001
494,39.52,109.30259704589844,42.44285202026367,26.246302199081413,37.673563368055554
495,39.6,109.36068725585938,42.47188186645508,26.315656663337517,58.81628472222223
496,39.68,109.36555480957031,42.50010299682617,26.21981145256062,43.02837239583334
497,39.76,109.38752746582031,42.4901123046875,26.184318235830727,73.74659722222222
498,39.84,109.33150482177734,42.4713134765625,26.14011981791547,48.19646701388889
499,39.92,109.3219985961914,42.49620819091797,26.170530849186378,66.0597265625
500,40.0,109.28152465820312,42.48812484741211,26.11361105032995,50.733693576388895
501,40.08,109.30242919921875,42.49235916137695,26.087902558385817,63.62127604166667
502,40.16,109.2965087890625,42.52516174316406,26.116559753349165,46.02171440972222
503,40.24,109.36494445800781,42.55375671386719,26.132076918572977,61.88145399305556
504,40.32,109.31835174560547,42.488670349121094,26.054890425106482,44.55767795138889
505,40.4,109.42621612548828,42.57795715332031,26.05291584755292,66.17865017361112
506,40.48,109.40782928466797,42.63679885864258,26.10981443265067,44.239353298611114
507,40.56,109.34880828857422,42.56442642211914,26.103363112685592,68.90641059027777
508,40.64,109.2825698852539,42.540138244628906,26.086302037213024,50.313589409722226
509,40.72,109.28074645996094,42.50776290893555,25.98663032238218,77.48409288194445
510,40.8,109.28718566894531,42.54050064086914,25.993147035456765,59.23151041666667
511,40.88,109.3245849609375,42.57191848754883,25.96964162625448,70.88148003472222
512,40.96,109.36127471923828,42.59608840942383,25.886462900482247,232.54342447916667
513,41.04,109.4283218383789,42.66679763793945,26.057264958950388,63.19774739583333
514,41.12,109.46441650390625,42.69110107421875,26.026769599062483,33.42236111111111
515,41.2,109.44637298583984,42.70406723022461,25.962124560783394,35.751875
516,41.28,109.44279479980469,42.715126037597656,25.954218389936734,40.454991319444446
517,41.36,109.37680053710938,42.7012939453125,26.012757121427434,25.168537326388886
518,41.44,109.380859375,42.69263458251953,25.959462042483654,36.31862847222222
519,41.52,109.37249755859375,42.685546875,25.950053983576986,25.738116319444444
520,41.6,109.42349243164062,42.732303619384766,25.956706176063754,35.754001736111114
521,41.68,109.40066528320312,42.742576599121094,26.029829250140097,27.272669270833333
522,41.76,109.41487121582031,42.74412155151367,26.074076817942647,38.195026041666665
523,41.84,109.40451049804688,42.67700958251953,26.07347816245172,31.154683159722218
524,41.92,109.43333435058594,42.64597702026367,26.08362930023407,43.734210069444444
525,42.0,109.44186401367188,42.6682243347168,26.146329584511427,31.471905381944445
526,42.08,109.43185424804688,42.633934020996094,26.096539665324556,41.01906684027778
527,42.16,109.41425323486328,42.61274719238281,26.097903861683037,36.18625434027778
528,42.24,109.38277435302734,42.570335388183594,26.137736058602137,42.06579427083334
529,42.32,109.34376525878906,42.54105758666992,26.185845566117575,36.05986545138889
530,42.4,109.35922241210938,42.529537200927734,26.17659426596533,44.098984375
531,42.48,109.34187316894531,42.53388977050781,26.15242809666208,35.45607638888889
532,42.56,109.33555603027344,42.52073287963867,26.18488654237142,44.4441796875
533,42.64,109.31227111816406,42.487735748291016,26.218339427688385,35.35276041666667
534,42.72,109.30559539794922,42.45748519897461,26.228658180843897,40.39327256944445
535,42.8,109.2950668334961,42.48167037963867,26.28818812022585,34.06248263888889
536,42.88,109.29496002197266,42.489784240722656,26.258058847805433,41.822452256944445
537,42.96,109.29434204101562,42.445987701416016,26.230559397250005,34.59185763888889
538,43.04,109.332763671875,42.48509216308594,26.28853309204841,41.29286024305556
539,43.12,109.39678192138672,42.62423324584961,26.26823685005121,40.63491753472222
540,43.2,109.34166717529297,42.566104888916016,26.265430113365486,44.7891015625
541,43.28,109.30319213867188,42.54553985595703,26.266031936859353,39.970577256944445
542,43.36,109.29051971435547,42.55815505981445,26.21257917709249,44.61137586805556
543,43.44,109.26788330078125,42.56563949584961,26.276613702568643,37.31190972222222
544,43.52,109.24723815917969,42.52903747558594,26.166366071561097,44.13630642361111
545,43.6,109.24879455566406,42.53376388549805,26.117302634082556,44.139040798611106
546,43.68,109.33623504638672,42.59994125366211,26.16245966693155,46.010668402777775
547,43.76,109.35291290283203,42.65073776245117,26.25197471024747,37.85309027777778
548,43.84,109.37249755859375,42.6368522644043,26.1190330897514,49.073650173611114
549,43.92,109.39458465576172,42.64828109741211,26.162773998143226,39.395078125
550,44.0,109.39930725097656,42.6404914855957,26.15571501147362,47.76646267361111
551,44.08,109.3953628540039,42.61491012573242,26.117606701138005,37.762096354166665
552,44.16,109.44463348388672,42.62070083618164,26.144729065213298,43.65502170138889
553,44.24,109.61754608154297,42.97446823120117,28.035523952373794,341.1769661458333
554,44.32,109.6600341796875,42.98711395263672,27.975572912803862,46.89694010416667
555,44.4,109.6605224609375,42.95634841918945,28.043478160511906,102.73389322916667
556,44.48,109.70484161376953,42.91630935668945,28.050314511825732,152.37872395833332
557,44.56,109.6389389038086,42.863037109375,28.022317253218198,47.93835069444444
558,44.64,109.61015319824219,42.802852630615234,28.02153941377406,39.705390625
559,44.72,109.58690643310547,42.80246353149414,28.053244099968307,38.88229600694444
560,44.8,109.54470825195312,42.748939514160156,27.98213943358219,37.98055121527778
561,44.88,109.53823852539062,42.71920394897461,27.993815804200157,40.052890625
562,44.96,109.53025817871094,42.714115142822266,28.007651280480893,40.88794704861111
563,45.04,109.50213623046875,42.69189453125,28.004434325227425,37.46646701388889
564,45.12,109.4735107421875,42.71044158935547,28.0378284767,32.64815538194444
565,45.2,109.47003173828125,42.72269058227539,28.11282534289836,29.961293402777777
566,45.28,109.4847412109375,42.73042678833008,28.102594850390297,30.456983506944447
567,45.36,109.5657958984375,42.75775909423828,28.083126015045167,36.503880208333335
568,45.44,109.62107849121094,42.835750579833984,28.0524366490728,31.4455859375
569,45.52,109.58444213867188,42.819942474365234,28.01181468621526,34.208598090277775
570,45.6,109.60135650634766,42.87110137939453,28.044820907397867,33.863467881944445
571,45.68,109.54717254638672,42.820838928222656,28.090600114583975,35.45252604166667
572,45.76,109.53893280029297,42.84296798706055,28.008801073904984,32.54100260416667
573,45.84,109.55026245117188,42.9068717956543,28.02071953011501,34.11338541666667
574,45.92,109.52564239501953,42.91573715209961,28.049912220855052,32.18871961805556
575,46.0,109.54276275634766,42.91885757446289,28.10208247651237,32.77087239583334
576,46.08,109.5962142944336,42.97635269165039,28.04661939055558,31.332252604166666
577,46.16,109.60213470458984,42.92983627319336,27.877332937369598,34.141588541666664
578,46.24,109.57946014404297,42.92287063598633,27.923386765018662,32.647734375
579,46.32,109.56709289550781,42.960060119628906,27.975638106426324,31.991944444444442
580,46.4,109.583984375,42.94041061401367,27.917473460789388,34.548237847222225
581,46.48,109.6197738647461,42.96002197265625,27.912291537570404,32.911701388888886
582,46.56,109.60820007324219,42.96247100830078,27.921303313452043,29.61561631944444
583,46.64,109.63126373291016,42.95281982421875,27.91819977319793,29.93639322916667
584,46.72,109.62316131591797,42.96376419067383,27.924279303721757,29.218906250000003
585,46.8,109.6204833984375,42.948486328125,27.92986147682496,30.35878472222222
586,46.88,109.59541320800781,42.947593688964844,27.923077756970383,31.643042534722223
587,46.96,109.59008026123047,42.912757873535156,27.8579862337983,30.967903645833335
588,47.04,109.57661437988281,42.86788558959961,27.854040687822813,34.407725694444444
589,47.12,109.55105590820312,42.81084060668945,27.86353079138239,35.24736545138889
590,47.2,109.50873565673828,42.75421905517578,27.877224421317894,36.150807291666666
591,47.28,109.50175476074219,42.71156692504883,27.851202177803525,36.153324652777776
592,47.36,109.47174835205078,42.69230270385742,27.92425703076179,34.499340277777776
593,47.44,109.46135711669922,42.691375732421875,27.935170718794243,37.98867621527778
594,47.52,109.41947174072266,42.64529037475586,27.928903699585028,34.444674479166665
595,47.6,109.4466781616211,42.676387786865234,28.030311200658097,32.337300347222225
596,47.68,109.54680633544922,42.754940032958984,27.958210439547948,33.428051215277776
597,47.76,109.6007308959961,42.78553009033203,27.952781325837307,32.42964409722222
598,47.84,109.55999755859375,42.751827239990234,28.006997251353354,27.133758680555555
599,47.92,109.50263977050781,42.720001220703125,27.949741144663772,30.32659722222222
600,48.0,109.49429321289062,42.75702667236328,27.899665527283442,27.878090277777773
601,48.08,109.49783325195312,42.809452056884766,27.992226846977445,30.137703993055553
602,48.16,109.51496887207031,42.86574935913086,27.95186871599528,31.26086371527778
603,48.24,109.53836059570312,42.88700485229492,27.913116719665645,32.57907118055556
604,48.32,109.55225372314453,42.90802001953125,27.900131766226508,30.615794270833334
605,48.4,109.56095123291016,42.89696502685547,27.863991765378262,30.956549479166668
606,48.48,109.52692413330078,42.851966857910156,27.886882938048256,29.313776041666667
607,48.56,109.52017211914062,42.879310607910156,28.013568420883992,27.621753472222224
608,48.64,109.53572845458984,42.89844512939453,28.00199477986813,28.225086805555556
609,48.72,109.56022644042969,42.94272994995117,28.004824363041713,30.935716145833336
610,48.8,109.55940246582031,42.967369079589844,27.901295685850616,31.39982638888889
611,48.88,109.56521606445312,42.965450286865234,27.909078112299767,33.81478732638889
612,48.96,109.5475845336914,42.949554443359375,27.932598821698758,30.696371527777778
613,49.04,109.55760192871094,42.96792984008789,27.922076841843936,30.56391059027778
614,49.12,109.59862518310547,42.99987030029297,27.95432058225159,29.644175347222223
615,49.2,109.60609436035156,43.021854400634766,28.099368660283936,28.840421006944446
616,49.28,109.56016540527344,43.00823974609375,28.002616064494497,29.841202256944445
617,49.36,109.54513549804688,43.00852966308594,27.915891567156127,31.335889756944443
618,49.44,109.55286407470703,42.98459243774414,27.819897976567944,34.70954861111111
619,49.52,109.54145812988281,43.02128219604492,27.8831197113274,34.75370225694444
620,49.6,109.42017364501953,42.92241668701172,27.87794018216411,32.31578559027778
621,49.68,109.41739654541016,42.893165588378906,27.969869592696405,31.430941840277782
622,49.76,109.41934967041016,42.898590087890625,27.893078401262464,31.661649305555557
623,49.84,109.44043731689453,42.882057189941406,27.91962035902638,31.086840277777778
624,49.92,109.41364288330078,42.892974853515625,27.91610290939801,30.856805555555553
625,50.0,109.46144104003906,42.9605712890625,27.872852975028508,31.040208333333336
626,50.08,109.53553009033203,43.008094787597656,27.848261897921738,33.847894965277774
627,50.16,109.57723999023438,43.027854919433594,27.800963381043292,34.03673177083333
628,50.24,109.61808776855469,43.03891372680664,27.80377841472494,32.29491319444445
629,50.32,109.64562225341797,43.0479850769043,27.809644076216316,32.9530859375
630,50.4,109.6153793334961,43.04124450683594,27.8096291343172,33.633754340277775
631,50.48,109.60453033447266,43.01959228515625,27.867590124092807,32.73442274305555
632,50.56,109.55618286132812,42.97268295288086,28.0323722429395,27.010959201388893
633,50.64,109.55280303955078,42.94557571411133,27.928297052990548,26.55008246527778
634,50.72,109.3036880493164,43.002967834472656,28.168203243258358,289.6257074652778
635,50.8,109.27531433105469,43.0105094909668,28.142317748339384,56.24147135416666
636,50.88,109.31427001953125,43.027305603027344,28.154155662767117,106.25165798611113
637,50.96,109.29241180419922,43.059288024902344,28.159912849090986,40.24670572916666
638,51.04,109.3388900756836,43.0986328125,28.094518977667754,35.95177951388889
639,51.12,109.31050109863281,43.07853317260742,28.04101547242838,34.783437500000005
640,51.2,109.24783325195312,43.07794189453125,27.964913159797955,218.69828993055557
641,51.28,109.21942901611328,43.0509033203125,27.95856157787476,55.97671006944445
642,51.36,109.155029296875,42.97807693481445,27.947956351498412,30.141749131944444
643,51.44,109.1150894165039,42.953800201416016,27.965567663233752,30.21242621527778
644,51.52,109.12454986572266,42.94260025024414,27.993860242244956,40.210703124999995
645,51.6,109.11370086669922,42.97636032104492,28.000136729007163,25.56332465277778
646,51.68,109.12281036376953,42.97685623168945,27.98446721478849,37.25930555555556
647,51.76,109.08216857910156,42.97334289550781,27.962782945571973,32.66417100694444
648,51.84,109.04849243164062,42.93123245239258,27.954641463500504,35.858532986111115
649,51.92,109.01960754394531,42.92629623413086,28.074676332168686,25.201375868055553
650,52.0,109.00862884521484,42.879051208496094,28.02797068900226,36.523038194444446
651,52.08,109.00812530517578,42.79545211791992,27.986138293244927,34.51647135416667
652,52.16,109.07715606689453,42.7908821105957,27.95483863198889,43.14691840277777
653,52.24,109.06840515136719,42.74675369262695,27.906718462345662,32.43695746527778
654,52.32,109.15475463867188,42.80392837524414,27.905911199455325,42.148524305555554
655,52.4,109.12448120117188,42.82765579223633,27.917354626113912,30.174049479166666
656,52.48,109.13661193847656,42.83451461791992,27.938731428292492,37.05905815972222
657,52.56,109.13330078125,42.84214782714844,27.984701955989063,28.949049479166668
658,52.64,109.1171875,42.75906753540039,27.939845457078178,38.86649305555556
659,52.72,109.16753387451172,42.803863525390625,27.93477868590194,31.526475694444443
660,52.8,109.21578216552734,42.82290267944336,27.955226084092637,38.19956163194445
661,52.88,109.23402404785156,42.836280822753906,28.02464433498279,28.575928819444442
662,52.96,109.22765350341797,42.86954116821289,28.000887353781277,37.490620659722225
663,53.04,109.20622253417969,42.87116241455078,27.93444139945304,33.22296440972222
664,53.12,109.19873046875,42.86817932128906,27.95092489820655,39.624409722222225
665,53.2,109.22899627685547,42.91533279418945,27.957981226525764,32.895746527777774
666,53.28,109.23011779785156,42.89594268798828,27.899077380920634,40.24051649305555
667,53.36,109.2464599609375,42.93258285522461,28.024550163100493,32.51506076388889
668,53.44,109.27088165283203,42.9463005065918,27.91942385378403,44.1012109375
669,53.52,109.2762680053711,42.9810676574707,27.877473114193663,36.25388454861111
670,53.6,109.27134704589844,42.9852294921875,27.866238774398397,46.29516493055556
671,53.68,109.25635528564453,42.959251403808594,27.8619887344387,37.48668402777778
672,53.76,109.2194595336914,42.92339324951172,27.879863718117903,41.48005642361111
673,53.84,109.15524291992188,42.87957763671875,27.91765103038476,36.11134982638889
674,53.92,109.17200469970703,42.87983703613281,27.96074949698899,37.22298177083333
675,54.0,109.26038360595703,42.95038986206055,27.815869946860897,45.23219184027778
676,54.08,109.23916625976562,42.95717239379883,27.78093379968282,49.913420138888895
677,54.16,109.23258972167969,42.97798156738281,27.751209630191575,49.66963975694445
678,54.24,109.19815826416016,42.9404411315918,27.67234962644608,51.860368923611105
679,54.32,109.11115264892578,42.78370666503906,27.644170034422444,50.701328125
680,54.4,109.11712646484375,42.74325942993164,27.302767983158276,70.12287760416666
681,54.48,109.18782043457031,42.79941177368164,26.92621857170091,85.57200520833334
682,54.56,109.18480682373047,42.74653244018555,26.57591122111508,98.2654296875
683,54.64,109.2608642578125,42.735774993896484,26.52520661351875,120.42503472222222
684,54.72,109.24353790283203,42.73317337036133,26.524951459025917,102.78983940972222
685,54.8,109.25562286376953,42.78389358520508,26.4762992550422,90.33420572916667
686,54.88,109.29376983642578,42.80620574951172,26.47703289185125,69.77367187499999
687,54.96,109.43524169921875,42.88582229614258,26.550650897157123,72.53957465277777
688,55.04,109.48963165283203,42.92951583862305,26.484867300370883,64.94230902777778
689,55.12,109.45817565917969,42.935062408447266,26.559799943431454,69.15702256944445
690,55.2,109.37518310546875,42.9156494140625,26.552427701299603,63.59552951388889
691,55.28,109.27949523925781,42.84989547729492,26.507492420509926,64.88994357638889
692,55.36,109.26090240478516,42.85908889770508,26.502967096230226,56.94604600694444
693,55.44,109.29248046875,42.96086883544922,26.615720962176486,56.57457899305555
694,55.52,109.30453491210938,42.982200622558594,26.522333601319765,58.197265625
695,55.6,109.37498474121094,43.03225326538086,26.527226851394026,64.24274739583333
696,55.68,109.41924285888672,43.06123733520508,26.55111861513878,60.49128472222222
697,55.76,109.48890686035156,43.07431411743164,26.5071984799001,65.10672743055555
698,55.84,109.49729919433594,43.0367431640625,26.470454122541085,63.061375868055556
699,55.92,109.47746276855469,43.01944351196289,26.526873046279754,64.10209635416666
700,56.0,109.47509765625,42.981285095214844,26.522444264593023,60.34616319444444
701,56.08,109.45101928710938,42.968692779541016,26.56705259565701,60.81978732638889
702,56.16,109.51619720458984,43.00613021850586,26.554877034973252,60.816935763888885
703,56.24,109.51493072509766,43.008155822753906,26.503299096920266,61.84625868055555
704,56.32,109.42191314697266,42.97195053100586,26.55028375290753,57.94731770833334
705,56.4,109.41197204589844,43.010955810546875,26.57601280243111,61.17840711805555
706,56.48,109.34650421142578,42.9559211730957,26.552518159857854,61.05140190972223
707,56.56,109.27375030517578,42.89434051513672,26.4823383077301,63.97305989583333
708,56.64,109.140380859375,42.7951774597168,26.540466137283424,59.78774305555556
709,56.72,109.1419906616211,42.769447326660156,26.60648648008173,63.18412326388889
710,56.8,109.14978790283203,42.790103912353516,26.536862890671816,57.65523003472222
711,56.88,109.18667602539062,42.8209342956543,26.551006197627206,61.23767361111111
712,56.96,109.23802185058594,42.80381393432617,26.48950960394248,59.669375
713,57.04,109.24069213867188,42.84538650512695,26.54970110367697,60.16811631944445
714,57.12,109.26908111572266,42.841739654541016,26.525887326513697,59.708967013888895
715,57.2,109.27433776855469,42.828189849853516,26.48485456213935,58.65810763888889
716,57.28,109.29976654052734,42.86647415161133,26.467606381869892,57.42069010416667
717,57.36,109.38789367675781,42.92470169067383,26.45528156270009,58.60977430555555
718,57.44,109.32144165039062,43.06053161621094,28.14389794091418,315.346171875
719,57.52,109.33036804199219,43.04844284057617,28.123228231003264,58.618007812500004
720,57.6,109.3109130859375,43.02685546875,28.118076449758835,95.16400173611112
721,57.68,109.31298065185547,43.03498077392578,28.086123093177843,67.3390234375
722,57.76,109.33706665039062,43.041893005371094,28.036041072069807,65.62354166666667
723,57.84,109.36770629882812,43.123863220214844,28.0804686545768,66.54510416666666
724,57.92,109.34784698486328,43.119415283203125,28.110926976796282,61.42358072916667
725,58.0,109.31812286376953,43.13385009765625,28.05753601802465,62.140039062499994
726,58.08,109.35433197021484,43.156578063964844,27.937291362820343,64.91628472222223
727,58.16,109.36177062988281,43.146270751953125,27.872333161768235,65.40407986111111
728,58.24,109.31614685058594,43.09809112548828,27.853337345834838,63.44045138888889
729,58.32,109.30870056152344,43.116539001464844,27.9731669608435,65.44989149305556
730,58.4,109.26789855957031,43.03150939941406,27.954788187623745,66.16947482638889
731,58.48,109.20376586914062,42.96491241455078,27.891715619540882,66.04657118055556
732,58.56,109.16766357421875,42.92768478393555,27.944662305339865,64.12379774305555
733,58.64,109.15826416015625,42.896331787109375,27.969137770188677,65.75165798611111
734,58.72,109.19015502929688,42.888526916503906,27.971193203315874,65.16875
735,58.8,109.1929702758789,42.883949279785156,27.917663540751033,66.56834635416666
736,58.88,109.17371368408203,42.881591796875,27.903270566623096,66.4089236111111
737,58.96,109.18302154541016,42.864471435546875,27.887067961233317,67.39895833333333
